"LOCATION","Country","SUB","Subject","YEA","Year",Value,Flags
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1970","1970",0.06684499,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1971","1971",0.06680314,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1972","1972",0.06902372,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1973","1973",0.07165745,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1974","1974",0.07815394,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1975","1975",0.0831379,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1976","1976",0.09163694,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1977","1977",0.10906258,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1978","1978",0.12468248,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1979","1979",0.13756437,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1980","1980",0.15255852,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1981","1981",0.16410477,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1982","1982",0.18648614,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1983","1983",0.22354861,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1984","1984",0.26915693,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1985","1985",0.31750293,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1986","1986",0.37487485,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1987","1987",0.40245286,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1988","1988",0.43225498,
"PRT","Portugal","RTSCONV_T1","Purchasing power parities","1989","1989",0.45982181,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1970","1970",0.1434044,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1971","1971",0.14121966,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1972","1972",0.13494478,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1973","1973",0.1222803,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1974","1974",0.12673457,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1975","1975",0.12745783,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1976","1976",0.15078162,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1977","1977",0.19092487,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1978","1978",0.21915683,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1979","1979",0.24403188,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1980","1980",0.2497082,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1981","1981",0.30699015,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1982","1982",0.39640965,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1983","1983",0.55256831,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1984","1984",0.73019024,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1985","1985",0.84992668,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1986","1986",0.74613681,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1987","1987",0.70271645,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1988","1988",0.71803952,
"PRT","Portugal","RTSCONV_T2","Exchange rates","1989","1989",0.78539719,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1970","1970",77.40269,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1971","1971",80.67183,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1972","1972",82.74598,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1973","1973",87.93843,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1974","1974",95.77503,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1975","1975",94.49505,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1976","1976",96.22337,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1977","1977",90.24342,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1978","1978",80.06516,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1979","1979",75.50687,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1980","1980",76.24853,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1981","1981",80.46433,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1982","1982",79.52184,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1983","1983",73.66939,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1984","1984",74.75105,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1985","1985",75.90187,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1986","1986",75.8777,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1987","1987",74.06188,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1988","1988",74.88604,
"PRT","Portugal","INTLCOMP_T1","Real effective exchange rates","1989","1989",78.26518,
"PRT","Portugal","WENERGYS_T1","Total primary energy supply","1971","1971",6.275803, 
"PRT","Portugal","TPES_T1","Total primary energy supply per unit of GDP","1971","1971",0.08,
"PRT","Portugal","WELECGEN_T1","Electricity generation","1971","1971",7.9,
"PRT","Portugal","RNEWABLE_T1","Contribution of renewables to energy supply","1971","1971",19.6,
"PRT","Portugal","OILPROD_T1","Production of crude oil","1971","1971",0,Z
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1980","1980",35.45,
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1981","1981",38.86,
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1982","1982",36.37,
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1983","1983",32.2,
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1984","1984",30.94,
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1985","1985",29.15,
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1986","1986",16.2,
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1987","1987",18.74,
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1988","1988",15.62,
"PRT","Portugal","OILPRICES_T1","Crude oil import prices","1989","1989",18.07,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1970","1970",21704,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1971","1971",24423,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1972","1972",26086,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1973","1973",29073,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1974","1974",31776,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1975","1975",34008,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1976","1976",35721,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1977","1977",38077,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1978","1978",39758,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1979","1979",41137,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1980","1980",42676,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1981","1981",43056,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1982","1982",44414,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1983","1983",44995,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1984","1984",46656,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1985","1985",48425,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1986","1986",50103,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1987","1987",51857,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1988","1988",54036,
"PRT","Portugal","TRANSPPASSENG_T1","Inland passenger transport","1989","1989",55258,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1974","1974",88.785869,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1975","1975",85.004484,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1976","1976",83.767802,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1977","1977",83.223763,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1978","1978",82.977999,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1979","1979",83.535476,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1980","1980",84.082397,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1981","1981",83.471871,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1982","1982",83.405479,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1983","1983",80.184738,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1984","1984",77.663921,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1985","1985",76.368576,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1986","1986",75.737532,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1987","1987",76.136645,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1988","1988",76.808648,
"PRT","Portugal","EMPLGNDR_T2","Employment rates: men","1989","1989",77.741107,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1974","1974",67.052074,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1975","1975",64.440677,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1976","1976",63.449222,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1977","1977",63.201015,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1978","1978",62.85181,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1979","1979",63.919101,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1980","1980",64.335981,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1981","1981",64.633145,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1982","1982",64.470524,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1983","1983",64.370343,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1984","1984",62.57553,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1985","1985",61.438464,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1986","1986",61.47735,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1987","1987",62.639441,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1988","1988",63.82554,
"PRT","Portugal","EMPLGNDR_T1","Employment rates: total","1989","1989",64.775868,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1974","1974",47.319913,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1975","1975",45.662714,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1976","1976",44.849455,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1977","1977",44.797368,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1978","1978",44.218824,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1979","1979",45.624784,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1980","1980",45.83033,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1981","1981",46.945338,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1982","1982",46.671843,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1983","1983",49.498143,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1984","1984",48.416859,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1985","1985",47.614869,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1986","1986",48.023906,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1987","1987",49.940263,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1988","1988",51.664551,
"PRT","Portugal","EMPLGNDR_T3","Employment rates: women","1989","1989",52.63188,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1974","1974",69.715673,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1975","1975",64.741373,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1976","1976",60.858952,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1977","1977",57.561388,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1978","1978",56.404799,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1979","1979",57.363846,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1980","1980",58.397933,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1981","1981",59.234137,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1982","1982",58.718948,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1983","1983",53.505993,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1984","1984",49.833585,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1985","1985",48.003814,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1986","1986",48.357817,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1987","1987",50.098443,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1988","1988",50.784349,
"PRT","Portugal","EMPLAGE_T1A","Employment rates for age group 15-24","1989","1989",50.838188,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1974","1974",69.319728,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1975","1975",67.472993,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1976","1976",67.452148,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1977","1977",68.608686,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1978","1978",68.67892,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1979","1979",70.035922,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1980","1980",70.432215,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1981","1981",71.223181,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1982","1982",71.40021,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1983","1983",73.408524,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1984","1984",72.414904,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1985","1985",72.262696,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1986","1986",72.259232,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1987","1987",73.8263,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1988","1988",75.398699,
"PRT","Portugal","EMPLAGE_T1B","Employment rates for age group 25-54","1989","1989",76.481338,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1974","1974",54.422739,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1975","1975",52.626438,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1976","1976",52.581058,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1977","1977",52.03525,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1978","1978",51.44641,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1979","1979",51.638243,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1980","1980",51.297097,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1981","1981",49.125874,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1982","1982",48.413186,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1983","1983",48.885848,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1984","1984",48.30772,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1985","1985",46.206309,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1986","1986",44.777943,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1987","1987",44.757761,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1988","1988",45.592605,
"PRT","Portugal","EMPLAGE_T1C","Employment rates for age group 55-64","1989","1989",46.400867,
"PRT","Portugal","PTEMPL_T1","Incidence of part-time employment","1986","1986",7.474063,
"PRT","Portugal","PTEMPL_T1","Incidence of part-time employment","1987","1987",7.3638249,
"PRT","Portugal","PTEMPL_T1","Incidence of part-time employment","1988","1988",7.7808459,
"PRT","Portugal","PTEMPL_T1","Incidence of part-time employment","1989","1989",8.0154552,
"PRT","Portugal","SELFEMPL_T1C","Self-employment rates: total","1974","1974",34.56957,
"PRT","Portugal","SELFEMPL_T1C","Self-employment rates: total","1975","1975",34.18367,
"PRT","Portugal","SELFEMPL_T1C","Self-employment rates: total","1976","1976",35.18079,
"PRT","Portugal","SELFEMPL_T1C","Self-employment rates: total","1977","1977",36.31078,
"PRT","Portugal","SELFEMPL_T1C","Self-employment rates: total","1978","1978",35.12725,
"PRT","Portugal","SELFEMPL_T1C","Self-employment rates: total","1979","1979",35.23612,
"PRT","Portugal","SELFEMPL_T1C","Self-employment rates: total","1989","1989",30.1348,
"PRT","Portugal","HOURSWKD_T1","Average hours actually worked","1986","1986",1966,
"PRT","Portugal","HOURSWKD_T1","Average hours actually worked","1987","1987",1983,
"PRT","Portugal","HOURSWKD_T1","Average hours actually worked","1988","1988",1982,
"PRT","Portugal","HOURSWKD_T1","Average hours actually worked","1989","1989",2003,
"PRT","Portugal","UNEMPLRT_T1A","Unemployment rates: women","1983","1983",12.79167,
"PRT","Portugal","UNEMPLRT_T1A","Unemployment rates: women","1984","1984",12.69167,
"PRT","Portugal","UNEMPLRT_T1A","Unemployment rates: women","1985","1985",12.625,
"PRT","Portugal","UNEMPLRT_T1A","Unemployment rates: women","1986","1986",11.78333,
"PRT","Portugal","UNEMPLRT_T1A","Unemployment rates: women","1987","1987",9.775,
"PRT","Portugal","UNEMPLRT_T1A","Unemployment rates: women","1988","1988",8.216666,
"PRT","Portugal","UNEMPLRT_T1A","Unemployment rates: women","1989","1989",7.4,
"PRT","Portugal","UNEMPLRT_T1C","Unemployment rates: total","1983","1983",8.175,
"PRT","Portugal","UNEMPLRT_T1C","Unemployment rates: total","1984","1984",8.866667,
"PRT","Portugal","UNEMPLRT_T1C","Unemployment rates: total","1985","1985",9.15,
"PRT","Portugal","UNEMPLRT_T1C","Unemployment rates: total","1986","1986",8.8,
"PRT","Portugal","UNEMPLRT_T1C","Unemployment rates: total","1987","1987",7.233333,
"PRT","Portugal","UNEMPLRT_T1C","Unemployment rates: total","1988","1988",5.841667,
"PRT","Portugal","UNEMPLRT_T1C","Unemployment rates: total","1989","1989",5.183333,
"PRT","Portugal","LTUNEMP_T1","Long-term unemployment","1986","1986",53.651826,
"PRT","Portugal","LTUNEMP_T1","Long-term unemployment","1987","1987",53.928987,
"PRT","Portugal","LTUNEMP_T1","Long-term unemployment","1988","1988",48.217437,
"PRT","Portugal","LTUNEMP_T1","Long-term unemployment","1989","1989",45.639772,
"PRT","Portugal","GERD_T1","Gross domestic expenditure on R&D","1982","1982",332.62043,
"PRT","Portugal","GERD_T1","Gross domestic expenditure on R&D","1983","1983",364.19513,c
"PRT","Portugal","GERD_T1","Gross domestic expenditure on R&D","1984","1984",370.12093,
"PRT","Portugal","GERD_T1","Gross domestic expenditure on R&D","1985","1985",419.12019,c
"PRT","Portugal","GERD_T1","Gross domestic expenditure on R&D","1986","1986",443.50023,
"PRT","Portugal","GERD_T1","Gross domestic expenditure on R&D","1987","1987",504.64359,c
"PRT","Portugal","GERD_T1","Gross domestic expenditure on R&D","1988","1988",545.54709,
"PRT","Portugal","GERD_T1","Gross domestic expenditure on R&D","1989","1989",676.19125,c
"PRT","Portugal","RESEARCH_T1","Researchers","1982","1982",1.0128743,bu
"PRT","Portugal","RESEARCH_T1","Researchers","1983","1983",1.0283486,bu
"PRT","Portugal","RESEARCH_T1","Researchers","1984","1984",1.0911922,bu
"PRT","Portugal","RESEARCH_T1","Researchers","1985","1985",1.2523102,bu
"PRT","Portugal","RESEARCH_T1","Researchers","1986","1986",1.4058718,bu
"PRT","Portugal","RESEARCH_T1","Researchers","1987","1987",1.4701702,bu
"PRT","Portugal","RESEARCH_T1","Researchers","1988","1988",1.5302753,bu
"PRT","Portugal","RESEARCH_T1","Researchers","1989","1989",1.6306005,bu
"PRT","Portugal","PATENTS_T1","Triadic patent families","1985","1985",1.5,
"PRT","Portugal","PATENTS_T1","Triadic patent families","1986","1986",2.3333,
"PRT","Portugal","PATENTS_T1","Triadic patent families","1987","1987",1.5333,
"PRT","Portugal","PATENTS_T1","Triadic patent families","1988","1988",1.5,
"PRT","Portugal","PATENTS_T1","Triadic patent families","1989","1989",0.1266,
"PRT","Portugal","WATER_T1A","Water abstractions per capita","1985","1985",200, 
"PRT","Portugal","WATER_T1B","Total abstractions","1985","1985",2003, 
"PRT","Portugal","WASTE_T1A","Generation intensities of municipal waste","1980","1980",200,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1980","1980",9.9,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1981","1981",10.7,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1982","1982",10,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1983","1983",10.1,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1984","1984",10,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1985","1985",10.1,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1986","1986",10.7,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1987","1987",11,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1988","1988",11.1,
"PRT","Portugal","SOCEXPND_T1A","Public social expenditure","1989","1989",10.7,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1970","1970",69.7,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1971","1971",69.7,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1972","1972",71.5,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1973","1973",70.6,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1974","1974",71.4,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1975","1975",72.1,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1976","1976",72.6,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1977","1977",73.7,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1978","1978",73.9,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1979","1979",74.7,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1980","1980",74.9,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1981","1981",75.2,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1982","1982",76,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1983","1983",75.8,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1984","1984",76.2,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1985","1985",76.5,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1986","1986",76.8,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1987","1987",77.2,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1988","1988",77.3,
"PRT","Portugal","LIFEEXPY_T1A","Life expectancy at birth: women","1989","1989",77.9,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1970","1970",63.6,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1971","1971",63.1,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1972","1972",65.2,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1973","1973",64.4,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1974","1974",64.8,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1975","1975",64.6,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1976","1976",65.3,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1977","1977",66.4,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1978","1978",67.1,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1979","1979",67.9,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1980","1980",67.9,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1981","1981",68.2,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1982","1982",69,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1983","1983",69,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1984","1984",69.2,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1985","1985",69.4,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1986","1986",69.9,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1987","1987",70.3,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1988","1988",70.3,
"PRT","Portugal","LIFEEXPY_T1B","Life expectancy at birth: men","1989","1989",70.9,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1970","1970",66.7,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1971","1971",66.4,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1972","1972",68.4,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1973","1973",67.5,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1974","1974",68.1,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1975","1975",68.4,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1976","1976",69,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1977","1977",70.1,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1978","1978",70.5,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1979","1979",71.3,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1980","1980",71.4,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1981","1981",71.7,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1982","1982",72.5,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1983","1983",72.4,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1984","1984",72.7,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1985","1985",73,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1986","1986",73.4,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1987","1987",73.8,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1988","1988",73.8,
"PRT","Portugal","LIFEEXPY_T1C","Life expectancy at birth: total","1989","1989",74.4,
"PRT","Portugal","PPHLTHXP_T1A","Public expenditure on health","1970","1970",1.4374,
"PRT","Portugal","PPHLTHXP_T1A","Public expenditure on health","1971","1971",1.5062,
"PRT","Portugal","PPHLTHXP_T1A","Public expenditure on health","1972","1972",1.9018,
