"LOCATION","Country","SUB","Subject","YEA","Year",Value,Flags
"NLD","Netherlands","MIGEDUEMP_T1A","Employment rates of native-born  population by educational attainment: low","2012","2012",64.602,
"NLD","Netherlands","MIGEDUEMP_T1A","Employment rates of native-born  population by educational attainment: low","2010","2010",63.336,
"NLD","Netherlands","MIGEDUEMP_T1B","Employment rates of native-born  population by educational attainment: High","2011","2011",88.837,
"NLD","Netherlands","MIGEDUEMP_T1B","Employment rates of native-born  population by educational attainment: High","2012","2012",89.223,
"NLD","Netherlands","MIGEDUEMP_T1B","Employment rates of native-born  population by educational attainment: High","2010","2010",88.868,
"NLD","Netherlands","MIGEDUEMP_T1C","Employment rates of native-born  population by educational attainment: Total","2012","2012",79.757,
"NLD","Netherlands","MIGEDUEMP_T1C","Employment rates of native-born  population by educational attainment: Total","2010","2010",79.19,
"NLD","Netherlands","MIGEDUEMP_T1C","Employment rates of native-born  population by educational attainment: Total","2011","2011",79.28,
"NLD","Netherlands","MIGEDUEMP_T1D","Employment rates of foreign-born  population by educational attainment: low","2011","2011",54.226,
"NLD","Netherlands","MIGEDUEMP_T1D","Employment rates of foreign-born  population by educational attainment: low","2012","2012",51.909,
"NLD","Netherlands","MIGEDUEMP_T1D","Employment rates of foreign-born  population by educational attainment: low","2010","2010",52.513,
"NLD","Netherlands","MIGEDUEMP_T1E","Employment rates of foreign-born  population by educational attainment: High","2010","2010",77.42,
"NLD","Netherlands","MIGEDUEMP_T1E","Employment rates of foreign-born  population by educational attainment: High","2011","2011",76.938,
"NLD","Netherlands","MIGEDUEMP_T1E","Employment rates of foreign-born  population by educational attainment: High","2012","2012",76.281,
"NLD","Netherlands","MIGEDUEMP_T1F","Employment rates of foreign-born  population by educational attainment: Total","2010","2010",66.167,
"NLD","Netherlands","MIGEDUEMP_T1F","Employment rates of foreign-born  population by educational attainment: Total","2011","2011",66.246,
"NLD","Netherlands","MIGEDUEMP_T1F","Employment rates of foreign-born  population by educational attainment: Total","2012","2012",65.733,
"NLD","Netherlands","MIGUNEMP_T1A","Unemployment rates of native-born populations: Men","2010","2010",4.019,
"NLD","Netherlands","MIGUNEMP_T1A","Unemployment rates of native-born populations: Men","2011","2011",3.718,
"NLD","Netherlands","MIGUNEMP_T1A","Unemployment rates of native-born populations: Men","2012","2012",4.628,
"NLD","Netherlands","MIGUNEMP_T1B","Unemployment rates of foreign-born populations: Men","2012","2012",10.51,
"NLD","Netherlands","MIGUNEMP_T1B","Unemployment rates of foreign-born populations: Men","2010","2010",7.813,
"NLD","Netherlands","MIGUNEMP_T1B","Unemployment rates of foreign-born populations: Men","2011","2011",10.262,
"NLD","Netherlands","MIGUNEMP_T1C","Unemployment rates of native-born populations: Women","2010","2010",3.985,
"NLD","Netherlands","MIGUNEMP_T1C","Unemployment rates of native-born populations: Women","2011","2011",3.747,
"NLD","Netherlands","MIGUNEMP_T1C","Unemployment rates of native-born populations: Women","2012","2012",4.46,
"NLD","Netherlands","MIGUNEMP_T1D","Unemployment rates of foreign-born populations: Women","2012","2012",10.542,
"NLD","Netherlands","MIGUNEMP_T1D","Unemployment rates of foreign-born populations: Women","2010","2010",8.737,
"NLD","Netherlands","MIGUNEMP_T1D","Unemployment rates of foreign-born populations: Women","2011","2011",8.737,
"NLD","Netherlands","MIGUNEMP_T1E","Unemployment rates of native-born populations: Total","2010","2010",4.004,
"NLD","Netherlands","MIGUNEMP_T1E","Unemployment rates of native-born populations: Total","2011","2011",3.731,
"NLD","Netherlands","MIGUNEMP_T1E","Unemployment rates of native-born populations: Total","2012","2012",4.528,
"NLD","Netherlands","MIGUNEMP_T1F","Unemployment rates of foreign-born populations: Total","2010","2010",8.248,
"NLD","Netherlands","MIGUNEMP_T1F","Unemployment rates of foreign-born populations: Total","2011","2011",9.539,
"NLD","Netherlands","MIGUNEMP_T1F","Unemployment rates of foreign-born populations: Total","2012","2012",10.636,
"NLD","Netherlands","SIZEGDP_T2","GDP per capita","2010","2010",41587.335,
"NLD","Netherlands","SIZEGDP_T2","GDP per capita","2011","2011",43149.53,
"NLD","Netherlands","SIZEGDP_T2","GDP per capita","2012","2012",42494.653,
"NLD","Netherlands","SIZEGDP_T2","GDP per capita","2013","2013",43415.589,
"NLD","Netherlands","EVOGDP_T1","Real GDP growth","2010","2010",1.5277264,
"NLD","Netherlands","EVOGDP_T1","Real GDP growth","2011","2011",0.94453497,
"NLD","Netherlands","EVOGDP_T1","Real GDP growth","2012","2012",-1.2471751,
"NLD","Netherlands","EVOGDP_T1","Real GDP growth","2013","2013",-0.82277394,
"NLD","Netherlands","INVRATES_T1","Gross fixed capital formation","2010","2010",-7.4425594,
"NLD","Netherlands","INVRATES_T1","Gross fixed capital formation","2011","2011",6.0563982,
"NLD","Netherlands","INVRATES_T1","Gross fixed capital formation","2012","2012",-4.0064458,
"NLD","Netherlands","INVRATES_T1","Gross fixed capital formation","2013","2013",-4.8220581,
"NLD","Netherlands","PRODGWTHGDP_T1B","GDP per Hour Worked","2012","2012",0.8, 
"NLD","Netherlands","PRODGWTHGDP_T1C","Labour Utilisation","2012","2012",-0.2, 
"NLD","Netherlands","PRODGWTHGDP_T1A","GDP per capita","2012","2012",0.6, 
"NLD","Netherlands","PRODULC_T1","Unit labour costs, total economy","2010","2010",-0.7389058,
"NLD","Netherlands","PRODULC_T1","Unit labour costs, total economy","2011","2011",0.9178314,
"NLD","Netherlands","PRODULC_T1","Unit labour costs, total economy","2012","2012",2.950801,
"NLD","Netherlands","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2010","2010",1.54,
"NLD","Netherlands","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2011","2011",1.35,
"NLD","Netherlands","LABCOMPENS_T1","Labour compensation per unit labour input, total economy","2012","2012",1.83,
"NLD","Netherlands","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2010","2010",1.7871861,
"NLD","Netherlands","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2011","2011",1.6292782,
"NLD","Netherlands","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2012","2012",1.6861294,
"NLD","Netherlands","VALADDAC_T1A","Value added in agriculture, hunting and forestry, fishing","2013","2013",1.6475973,
"NLD","Netherlands","VALADDAC_T1B","Value added in industry, including energy","2010","2010",18.500725,
"NLD","Netherlands","VALADDAC_T1B","Value added in industry, including energy","2011","2011",19.119001,
"NLD","Netherlands","VALADDAC_T1B","Value added in industry, including energy","2012","2012",19.376734,
"NLD","Netherlands","VALADDAC_T1B","Value added in industry, including energy","2013","2013",19.653879,
"NLD","Netherlands","VALADDAC_T1C","Value added in manufacturing","2011","2011",12.680715,
"NLD","Netherlands","VALADDAC_T1C","Value added in manufacturing","2012","2012",12.632588,
"NLD","Netherlands","VALADDAC_T1C","Value added in manufacturing","2013","2013",12.783331,
"NLD","Netherlands","VALADDAC_T1C","Value added in manufacturing","2010","2010",12.187858,
"NLD","Netherlands","VALADDAC_T1D","Value added in construction","2010","2010",5.3462947,
"NLD","Netherlands","VALADDAC_T1D","Value added in construction","2011","2011",5.4016078,
"NLD","Netherlands","VALADDAC_T1D","Value added in construction","2012","2012",4.9347907,
"NLD","Netherlands","VALADDAC_T1D","Value added in construction","2013","2013",4.7180352,
"NLD","Netherlands","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2010","2010",23.428032,
"NLD","Netherlands","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2011","2011",23.450946,
"NLD","Netherlands","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2012","2012",23.17573,
"NLD","Netherlands","VALADDAC_T1E","Value added in wholesale and retail trade, repairs, hotels and restaurants, transport","2013","2013",23.107311,
"NLD","Netherlands","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2010","2010",25.903991,
"NLD","Netherlands","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2011","2011",25.637604,
"NLD","Netherlands","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2012","2012",25.543782,
"NLD","Netherlands","VALADDAC_T1F","Value added in financial intermediation, real estate, renting and business activities","2013","2013",25.724344,
"NLD","Netherlands","VALADDAC_T1G","Value added in other services activities","2010","2010",25.033771,
"NLD","Netherlands","VALADDAC_T1G","Value added in other services activities","2011","2011",24.761562,
"NLD","Netherlands","VALADDAC_T1G","Value added in other services activities","2012","2012",25.282834,
"NLD","Netherlands","VALADDAC_T1G","Value added in other services activities","2013","2013",25.148834,
"NLD","Netherlands","EVOVA_T1A","Real value added in agriculture, hunting and forestry, fishing","2010","2010",-0.6077488,
"NLD","Netherlands","EVOVA_T1A","Real value added in agriculture, hunting and forestry, fishing","2011","2011",1.483933,
"NLD","Netherlands","EVOVA_T1A","Real value added in agriculture, hunting and forestry, fishing","2012","2012",0.27450532,
"NLD","Netherlands","EVOVA_T1A","Real value added in agriculture, hunting and forestry, fishing","2013","2013",1.197077,
"NLD","Netherlands","EVOVA_T1B","Real value added in industry, including energy","2010","2010",7.4870745,
"NLD","Netherlands","EVOVA_T1B","Real value added in industry, including energy","2011","2011",0.27741683,
"NLD","Netherlands","EVOVA_T1B","Real value added in industry, including energy","2012","2012",-0.9337596,
"NLD","Netherlands","EVOVA_T1B","Real value added in industry, including energy","2013","2013",1.1425479,
"NLD","Netherlands","EVOVA_T1D","Real value added in construction","2011","2011",5.1996717,
"NLD","Netherlands","EVOVA_T1D","Real value added in construction","2012","2012",-8.1522114,
"NLD","Netherlands","EVOVA_T1D","Real value added in construction","2013","2013",-3.7323459,
"NLD","Netherlands","EVOVA_T1D","Real value added in construction","2010","2010",-10.610209,
"NLD","Netherlands","EVOVA_T1E","Real value added in distributive trade, repairs, transport, accommodation and food service activities, information and communication","2011","2011",2.0929873,
"NLD","Netherlands","EVOVA_T1E","Real value added in distributive trade, repairs, transport, accommodation and food service activities, information and communication","2012","2012",-1.2563373,
"NLD","Netherlands","EVOVA_T1E","Real value added in distributive trade, repairs, transport, accommodation and food service activities, information and communication","2013","2013",-1.3448103,
"NLD","Netherlands","EVOVA_T1E","Real value added in distributive trade, repairs, transport, accommodation and food service activities, information and communication","2010","2010",2.3289543,
"NLD","Netherlands","EVOVA_T1F","Real value added in financial and insurance activities, real estate activities, professional, scientific, technical, administrative and support service activities","2010","2010",-0.1504506,
"NLD","Netherlands","EVOVA_T1F","Real value added in financial and insurance activities, real estate activities, professional, scientific, technical, administrative and support service activities","2011","2011",-0.0596606,
"NLD","Netherlands","EVOVA_T1F","Real value added in financial and insurance activities, real estate activities, professional, scientific, technical, administrative and support service activities","2012","2012",-1.0539629,
"NLD","Netherlands","EVOVA_T1F","Real value added in financial and insurance activities, real estate activities, professional, scientific, technical, administrative and support service activities","2013","2013",-0.45529004,
"NLD","Netherlands","EVOVA_T1G","Real value added in other services activities","2010","2010",1.9360011,
"NLD","Netherlands","EVOVA_T1G","Real value added in other services activities","2011","2011",1.4709581,
"NLD","Netherlands","EVOVA_T1G","Real value added in other services activities","2012","2012",0.14901223,
"NLD","Netherlands","EVOVA_T1G","Real value added in other services activities","2013","2013",-0.55858569,
"NLD","Netherlands","SME_T1C","Number of employees in manufacturing in enterprises with less than 10 persons engaged","2010","2010",17.6631,
"NLD","Netherlands","SME_T1D","Number of employees in manufacturing in enterprises with 10-19 persons engaged","2010","2010",8.006709,
"NLD","Netherlands","SME_T1E","Number of employees in manufacturing in enterprises with 20-49 persons engaged","2010","2010",13.32427,
"NLD","Netherlands","SME_T1F","Number of employees in manufacturing in enterprises with 50-249 persons engaged","2010","2010",29.57505,
"NLD","Netherlands","SME_T1G","Number of employees in manufacturing in enterprises with 250 or more persons engaged","2010","2010",31.43087,
"NLD","Netherlands","SME_T1J","Number of enterprises in manufacturing with less than 10 persons engaged","2010","2010",82.71042,
"NLD","Netherlands","SME_T1K","Number of enterprises in manufacturing with 10-19 persons engaged","2010","2010",6.924532,
"NLD","Netherlands","SME_T1L","Number of enterprises in manufacturing with 20-49 persons engaged","2010","2010",5.473804,
"NLD","Netherlands","SME_T1M","Number of enterprises in manufacturing with 50-249 persons engaged","2010","2010",4.111973,
"NLD","Netherlands","SME_T1N","Number of enterprises in manufacturing with 250 or more persons engaged","2010","2010",0.7792699,
"NLD","Netherlands","NATINCCAP_T1","Gross national income per capita","2011","2011",43287.612,
"NLD","Netherlands","NATINCCAP_T1","Gross national income per capita","2012","2012",42895.607,
"NLD","Netherlands","NATINCCAP_T1","Gross national income per capita","2013","2013",43217.55,
"NLD","Netherlands","NATINCCAP_T1","Gross national income per capita","2010","2010",40949.339,
"NLD","Netherlands","HOUSINC_T1","Real household disposable income","2010","2010",-0.15058418,
"NLD","Netherlands","HOUSINC_T1","Real household disposable income","2011","2011",-0.37115498,
"NLD","Netherlands","HOUSINC_T1","Real household disposable income","2012","2012",-2.258274,
"NLD","Netherlands","HOUSSAVE_T1","Household net saving rates","2010","2010",3.2809587,
"NLD","Netherlands","HOUSSAVE_T1","Household net saving rates","2011","2011",4.9124747,
"NLD","Netherlands","HOUSSAVE_T1","Household net saving rates","2012","2012",4.0972734,
"NLD","Netherlands","INCINEQUAL_T1A","Income inequality: Gini coefficient, level, late 2000s","2010","2010",0.283,
"NLD","Netherlands","INCINEQUAL_T1A","Income inequality: Gini coefficient, level, late 2000s","2012","2012",0.278,
"NLD","Netherlands","INCPOVERTY_T1A","Poverty rate 50%","2010","2010",0.072,
"NLD","Netherlands","INCPOVERTY_T1A","Poverty rate 50%","2012","2012",0.078,
"NLD","Netherlands","INCPOVERTY_T1B","Poverty gap","2010","2010",0.096,
"NLD","Netherlands","INCPOVERTY_T1B","Poverty gap","2012","2012",0.106,
"NLD","Netherlands","INCPOVERTY_T1C","Poverty rate 50% of children (age 0-17)","2012","2012",0.083,
"NLD","Netherlands","INCPOVERTY_T1C","Poverty rate 50% of children (age 0-17)","2010","2010",0.077,
"NLD","Netherlands","INCPOVERTY_T1D","Poverty rate 50% of working-age population (age 18-65)","2010","2010",0.014,
"NLD","Netherlands","INCPOVERTY_T1D","Poverty rate 50% of working-age population (age 18-65)","2012","2012",0.016,
"NLD","Netherlands","INCPOVERTY_T1E","Poverty rate 50% of retirement-age population (over 65)","2010","2010",0.306,
"NLD","Netherlands","INCPOVERTY_T1E","Poverty rate 50% of retirement-age population (over 65)","2012","2012",0.311,
"NLD","Netherlands","INCINEQUAL_T1B","Income inequality: Gini coefficient, rank, late 2000s","2010","2010",6.6,
"NLD","Netherlands","INCINEQUAL_T1B","Income inequality: Gini coefficient, rank, late 2000s","2012","2012",6.6,
"NLD","Netherlands","INCINEQUAL_T1C","Income inequality: interdecile ratio P90/P10, level, late 2000s","2012","2012",4.1,
"NLD","Netherlands","INCINEQUAL_T1C","Income inequality: interdecile ratio P90/P10, level, late 2000s","2010","2010",4.2,
"NLD","Netherlands","INCINEQUAL_T1D","Income inequality: interdecile ratio P90/P10, rank, late 2000s","2010","2010",3.3,
"NLD","Netherlands","INCINEQUAL_T1D","Income inequality: interdecile ratio P90/P10, rank, late 2000s","2012","2012",3.3,
"NLD","Netherlands","INCINEQUAL_T1E","Income inequality: interdecile ratio P90/P50, level, late 2000s","2010","2010",1.8,
"NLD","Netherlands","INCINEQUAL_T1E","Income inequality: interdecile ratio P90/P50, level, late 2000s","2012","2012",1.8,
"NLD","Netherlands","INCINEQUAL_T1F","Income inequality: interdecile ratio P90/P50, rank, late 2000s","2012","2012",1.8,
"NLD","Netherlands","INCINEQUAL_T1F","Income inequality: interdecile ratio P90/P50, rank, late 2000s","2010","2010",1.8,
"NLD","Netherlands","HOUSWEALTH_T1A","Currency and deposits (AF2)","2010","2010",23.0395,
"NLD","Netherlands","HOUSWEALTH_T1A","Currency and deposits (AF2)","2011","2011",23.21878,
"NLD","Netherlands","HOUSWEALTH_T1A","Currency and deposits (AF2)","2012","2012",22.18146,
"NLD","Netherlands","HOUSWEALTH_T1B","Securities other than shares (AF33)","2010","2010",2.461956,
"NLD","Netherlands","HOUSWEALTH_T1B","Securities other than shares (AF33)","2011","2011",2.131774,
"NLD","Netherlands","HOUSWEALTH_T1B","Securities other than shares (AF33)","2012","2012",1.781687,
"NLD","Netherlands","HOUSWEALTH_T1C","Shares and other equity (AF51)","2010","2010",10.005,
"NLD","Netherlands","HOUSWEALTH_T1C","Shares and other equity (AF51)","2011","2011",9.719982,
"NLD","Netherlands","HOUSWEALTH_T1C","Shares and other equity (AF51)","2012","2012",9.36172,
"NLD","Netherlands","HOUSWEALTH_T1D","Mutual funds shares (AF52)","2010","2010",48.09775,
"NLD","Netherlands","HOUSWEALTH_T1D","Mutual funds shares (AF52)","2011","2011",49.2521,
"NLD","Netherlands","HOUSWEALTH_T1D","Mutual funds shares (AF52)","2012","2012",51.18251,
"NLD","Netherlands","HOUSWEALTH_T1E","Life insurance reserves (AF611)","2010","2010",11.05463,
"NLD","Netherlands","HOUSWEALTH_T1E","Life insurance reserves (AF611)","2011","2011",11.07459,
"NLD","Netherlands","HOUSWEALTH_T1E","Life insurance reserves (AF611)","2012","2012",10.93506,
"NLD","Netherlands","HOUSWEALTH_T1F","Pension funds (AF612)","2010","2010",48.09775,
"NLD","Netherlands","HOUSWEALTH_T1F","Pension funds (AF612)","2011","2011",49.2521,
"NLD","Netherlands","HOUSWEALTH_T1F","Pension funds (AF612)","2012","2012",51.18251,
"NLD","Netherlands","HOUSDEBT_T1","Households debt","2010","2010",299.2207,
"NLD","Netherlands","HOUSDEBT_T1","Households debt","2011","2011",302.1099,
"NLD","Netherlands","HOUSDEBT_T1","Households debt","2012","2012",311.4743,
"NLD","Netherlands","HOUSNONFIN_T1A","Non-financial assets of households: dwellings","2010","2010",54041.392,
"NLD","Netherlands","HOUSNONFIN_T1A","Non-financial assets of households: dwellings","2011","2011",53409.055,
"NLD","Netherlands","HOUSNONFIN_T1A","Non-financial assets of households: dwellings","2012","2012",51069.621,
"NLD","Netherlands","HOUSNONFIN_T1B","Non-financial assets of households: lands","2010","2010",51089.373,
"NLD","Netherlands","HOUSNONFIN_T1B","Non-financial assets of households: lands","2011","2011",51004.95,
"NLD","Netherlands","HOUSNONFIN_T1B","Non-financial assets of households: lands","2012","2012",45398.771,
"NLD","Netherlands","TRADEGDP_T1A","International imports in goods and services","2010","2010",70.627432,
"NLD","Netherlands","TRADEGDP_T1A","International imports in goods and services","2011","2011",75.281071,
"NLD","Netherlands","TRADEGDP_T1A","International imports in goods and services","2012","2012",79.626855,
"NLD","Netherlands","TRADEGDP_T1A","International imports in goods and services","2013","2013",78.197087,
"NLD","Netherlands","TRADEGDP_T1B","International exports in goods and services","2010","2010",78.685354,
"NLD","Netherlands","TRADEGDP_T1B","International exports in goods and services","2011","2011",83.865373,
"NLD","Netherlands","TRADEGDP_T1B","International exports in goods and services","2012","2012",88.027624,
"NLD","Netherlands","TRADEGDP_T1B","International exports in goods and services","2013","2013",88.349943,
"NLD","Netherlands","MERTRADE_T2","Imports of goods","2010","2010",439.98612,
"NLD","Netherlands","MERTRADE_T2","Imports of goods","2012","2012",501.1343025,
"NLD","Netherlands","MERTRADE_T1","Trade balance of goods","2012","2012",53.54360419,
"NLD","Netherlands","MERTRADE_T1","Trade balance of goods","2010","2010",52.65951028,
"NLD","Netherlands","MERTRADE_T3","Exports of goods","2010","2010",492.6456302,
"NLD","Netherlands","MERTRADE_T3","Exports of goods","2012","2012",554.6779067,
"NLD","Netherlands","SVCTRADE_T1","Trade balance of services","2010","2010",10.54644,
"NLD","Netherlands","SVCTRADE_T1","Trade balance of services","2011","2011",12.16839, 
"NLD","Netherlands","SVCTRADE_T1","Trade balance of services","2012","2012",9.769585, 
"NLD","Netherlands","SVCTRADE_T1","Trade balance of services","2013","2013",18.32165,
"NLD","Netherlands","SVCTRADE_T2","Imports of services","2013","2013",97.86353,
"NLD","Netherlands","SVCTRADE_T2","Imports of services","2010","2010",85.15556,
"NLD","Netherlands","SVCTRADE_T2","Imports of services","2011","2011",94.91513, 
"NLD","Netherlands","SVCTRADE_T2","Imports of services","2012","2012",94.64219, 
"NLD","Netherlands","SVCTRADE_T3","Exports of services","2013","2013",116.1906,
"NLD","Netherlands","SVCTRADE_T3","Exports of services","2010","2010",95.72609,
"NLD","Netherlands","SVCTRADE_T3","Exports of services","2011","2011",107.1085, 
"NLD","Netherlands","SVCTRADE_T3","Exports of services","2012","2012",104.43, 
"NLD","Netherlands","TRDPRTNR_T1A","Partner countries and regions of OECD merchandise imports","2010","2010",3.839192855, 
"NLD","Netherlands","TRDPRTNR_T1A","Partner countries and regions of OECD merchandise imports","2012","2012",3.904514298, 
"NLD","Netherlands","TRDPRTNR_T1B","Partner countries and regions of OECD merchandise exports","2010","2010",3.836657651, 
"NLD","Netherlands","TRDPRTNR_T1B","Partner countries and regions of OECD merchandise exports","2012","2012",3.767444058, 
"NLD","Netherlands","TRDPRTNR_T1C","Partner countries and regions of OECD merchandise trade","2010","2010",3.837967026, 
"NLD","Netherlands","TRDPRTNR_T1C","Partner countries and regions of OECD merchandise trade","2012","2012",3.838723369, 
"NLD","Netherlands","FDIFLSTK_T1A","Outward FDI stocks","2012","2012",988549.604,
"NLD","Netherlands","FDIFLSTK_T1A","Outward FDI stocks","2010","2010",956024.987,
"NLD","Netherlands","FDIFLSTK_T1A","Outward FDI stocks","2011","2011",981282.572,
"NLD","Netherlands","FDIFLSTK_T1B","Inward FDI stocks","2010","2010",586069.35,
"NLD","Netherlands","FDIFLSTK_T1B","Inward FDI stocks","2011","2011",608230.17,
"NLD","Netherlands","FDIFLSTK_T1B","Inward FDI stocks","2012","2012",624314.12,
"NLD","Netherlands","FDIFLSTK_T1B","Inward FDI stocks","2013","2013",670124.26,
"NLD","Netherlands","FDIFLSTK_T2A","Outflows of foreign direct investment","2010","2010",68345.298, 
"NLD","Netherlands","FDIFLSTK_T2A","Outflows of foreign direct investment","2011","2011",39538.472,
"NLD","Netherlands","FDIFLSTK_T2A","Outflows of foreign direct investment","2012","2012",267.352,
"NLD","Netherlands","FDIFLSTK_T2A","Outflows of foreign direct investment","2013","2013",37424.532,
"NLD","Netherlands","FDIFLSTK_T2B","Inflows of foreign direct investment","2010","2010",-7324.768, 
"NLD","Netherlands","FDIFLSTK_T2B","Inflows of foreign direct investment","2011","2011",21065.813,
"NLD","Netherlands","FDIFLSTK_T2B","Inflows of foreign direct investment","2012","2012",9709.383,
"NLD","Netherlands","FDIFLSTK_T2B","Inflows of foreign direct investment","2013","2013",24384.309,
"NLD","Netherlands","FDIFLSTK_T3H","Communications","2012","2012",0, 
"NLD","Netherlands","FDIFLSTK_T3J","Business services","2012","2012",0, 
"NLD","Netherlands","FDIFLSTK_T3I","Financial services","2012","2012",0.002, 
"NLD","Netherlands","FDIFLSTK_T3G","Media","2012","2012",0, 
"NLD","Netherlands","FDIFLSTK_T3A","Total FDI Index","2012","2012",0.015, 
"NLD","Netherlands","FDIFLSTK_T3C","Manufacturing","2012","2012",0, 
"NLD","Netherlands","FDIFLSTK_T3D","Electricity","2012","2012",0, 
"NLD","Netherlands","FDIFLSTK_T3E","Distribution","2012","2012",0, 
"NLD","Netherlands","FDIFLSTK_T3B","Primary sector","2012","2012",0.062, 
"NLD","Netherlands","FDIFLSTK_T3F","Transport","2012","2012",0.083, 
"NLD","Netherlands","BOP_T1","Current account balance","2010","2010",6.84,
"NLD","Netherlands","BOP_T1","Current account balance","2011","2011",8.45,
"NLD","Netherlands","BOP_T1","Current account balance","2012","2012",8.92,
"NLD","Netherlands","BOP_T1","Current account balance","2013","2013",10.2,
"NLD","Netherlands","CPI_T3B","CPI: energy","2010","2010",-0.2970882,
"NLD","Netherlands","CPI_T3B","CPI: energy","2011","2011",8.538458,
"NLD","Netherlands","CPI_T3B","CPI: energy","2012","2012",7.074287,
"NLD","Netherlands","CPI_T3B","CPI: energy","2013","2013",0.737837,
"NLD","Netherlands","CPI_T3A","CPI: food","2010","2010",-0.08574606,
"NLD","Netherlands","CPI_T3A","CPI: food","2011","2011",2.215075,
"NLD","Netherlands","CPI_T3A","CPI: food","2012","2012",2.020332,
"NLD","Netherlands","CPI_T3A","CPI: food","2013","2013",2.414793,
"NLD","Netherlands","CPI_T1","CPI: all items","2011","2011",2.341725,
"NLD","Netherlands","CPI_T1","CPI: all items","2012","2012",2.453707,B
"NLD","Netherlands","CPI_T1","CPI: all items","2013","2013",2.51037,
"NLD","Netherlands","CPI_T1","CPI: all items","2010","2010",1.275553,
"NLD","Netherlands","CPI_T2","CPI: all items non food non energy","2010","2010",1.668867,
"NLD","Netherlands","CPI_T2","CPI: all items non food non energy","2011","2011",1.652586,
"NLD","Netherlands","CPI_T2","CPI: all items non food non energy","2012","2012",1.857668,B
"NLD","Netherlands","CPI_T2","CPI: all items non food non energy","2013","2013",2.776992,
"NLD","Netherlands","PPI_T1","PPI:  domestic manufacturing","2010","2010",6.629344,
"NLD","Netherlands","PPI_T1","PPI:  domestic manufacturing","2011","2011",10.7509,
"NLD","Netherlands","PPI_T1","PPI:  domestic manufacturing","2012","2012",3.965686,
"NLD","Netherlands","PPI_T1","PPI:  domestic manufacturing","2013","2013",-0.977128,
"NLD","Netherlands","LTINTRST_T1","Long-term interest rates","2010","2010",2.990083, 
"NLD","Netherlands","LTINTRST_T1","Long-term interest rates","2011","2011",2.98875, 
"NLD","Netherlands","LTINTRST_T1","Long-term interest rates","2012","2012",1.9335,
"NLD","Netherlands","LTINTRST_T1","Long-term interest rates","2013","2013",1.958917,
"NLD","Netherlands","RTSCONV_T1","Purchasing power parities","2012","2012",0.84193955,
"NLD","Netherlands","RTSCONV_T1","Purchasing power parities","2013","2013",0.82627677,
"NLD","Netherlands","RTSCONV_T1","Purchasing power parities","2010","2010",0.84937127,
"NLD","Netherlands","RTSCONV_T1","Purchasing power parities","2011","2011",0.83169269,
"NLD","Netherlands","RTSCONV_T2","Exchange rates","2012","2012",0.778294,
"NLD","Netherlands","RTSCONV_T2","Exchange rates","2013","2013",0.753159,
"NLD","Netherlands","RTSCONV_T2","Exchange rates","2010","2010",0.755045,
"NLD","Netherlands","RTSCONV_T2","Exchange rates","2011","2011",0.719355,
"NLD","Netherlands","RTSCONV_T3","Indices of price levels","2010","2010",110,
"NLD","Netherlands","RTSCONV_T3","Indices of price levels","2011","2011",110,
"NLD","Netherlands","RTSCONV_T3","Indices of price levels","2012","2012",106,
"NLD","Netherlands","RTSCONV_T3","Indices of price levels","2013","2013",110,
"NLD","Netherlands","INTLCOMP_T1","Real effective exchange rates","2013","2013",99.82584,
"NLD","Netherlands","INTLCOMP_T1","Real effective exchange rates","2010","2010",100,
"NLD","Netherlands","INTLCOMP_T1","Real effective exchange rates","2011","2011",99.44334,
"NLD","Netherlands","INTLCOMP_T1","Real effective exchange rates","2012","2012",96.93669,
"NLD","Netherlands","WENERGYS_T1","Total primary energy supply","2010","2010",83.425868, 
"NLD","Netherlands","WENERGYS_T1","Total primary energy supply","2011","2011",77.418588, 
"NLD","Netherlands","WENERGYS_T1","Total primary energy supply","2012","2012",78.219907, 
"NLD","Netherlands","TPES_T1","Total primary energy supply per unit of GDP","2012","2012",0.13,
"NLD","Netherlands","TPES_T1","Total primary energy supply per unit of GDP","2010","2010",0.14,
"NLD","Netherlands","TPES_T1","Total primary energy supply per unit of GDP","2011","2011",0.12,
"NLD","Netherlands","WELECGEN_T1","Electricity generation","2010","2010",118.1,
"NLD","Netherlands","WELECGEN_T1","Electricity generation","2011","2011",113,
"NLD","Netherlands","WELECGEN_T1","Electricity generation","2012","2012",102.2,
"NLD","Netherlands","NUCLEARNRJ_T1A","Nuclear electricity generation, Terawatt hours","2010","2010",3.9,
