"LOCATION","Country","SUB","Subject","YEA","Year",Value,Flags
"NOR","Norway","SUICID_G1","Suicide rates","1962","1962",8.5,
"NOR","Norway","SUICID_G1","Suicide rates","1963","1963",8.8,
"NOR","Norway","SUICID_G1","Suicide rates","1964","1964",8,
"NOR","Norway","SUICID_G1","Suicide rates","1965","1965",8.4,
"NOR","Norway","SUICID_G1","Suicide rates","1966","1966",7.6,
"NOR","Norway","SUICID_G1","Suicide rates","1967","1967",7.5,
"NOR","Norway","SUICID_G1","Suicide rates","1968","1968",8.8,
"NOR","Norway","SUICID_G1","Suicide rates","1969","1969",8.9,
"NOR","Norway","INFMORTY_G2","Infant mortality","1960","1960",16,
"NOR","Norway","INFMORTY_G2","Infant mortality","1961","1961",15.6,
"NOR","Norway","INFMORTY_G2","Infant mortality","1962","1962",15.3,
"NOR","Norway","INFMORTY_G2","Infant mortality","1963","1963",14.5,
"NOR","Norway","INFMORTY_G2","Infant mortality","1964","1964",14.6,
"NOR","Norway","INFMORTY_G2","Infant mortality","1965","1965",14.6,
"NOR","Norway","INFMORTY_G2","Infant mortality","1966","1966",12.2,
"NOR","Norway","INFMORTY_G2","Infant mortality","1967","1967",12.8,
"NOR","Norway","INFMORTY_G2","Infant mortality","1968","1968",11.9,
"NOR","Norway","INFMORTY_G2","Infant mortality","1969","1969",12.3,
"NOR","Norway","EVOPOP_T1","Population levels","1950","1950",3265.127,
"NOR","Norway","EVOPOP_T1","Population levels","1951","1951",3295.871,
"NOR","Norway","EVOPOP_T1","Population levels","1952","1952",3327.736,
"NOR","Norway","EVOPOP_T1","Population levels","1953","1953",3360.892,
"NOR","Norway","EVOPOP_T1","Population levels","1954","1954",3394.243,
"NOR","Norway","EVOPOP_T1","Population levels","1955","1955",3428.21,
"NOR","Norway","EVOPOP_T1","Population levels","1956","1956",3460.779,
"NOR","Norway","EVOPOP_T1","Population levels","1957","1957",3491.935,
"NOR","Norway","EVOPOP_T1","Population levels","1958","1958",3522.996,
"NOR","Norway","EVOPOP_T1","Population levels","1959","1959",3552.852,
"NOR","Norway","EVOPOP_T1","Population levels","1960","1960",3581.239,
"NOR","Norway","EVOPOP_T1","Population levels","1961","1961",3609.8,
"NOR","Norway","EVOPOP_T1","Population levels","1962","1962",3638.917,
"NOR","Norway","EVOPOP_T1","Population levels","1963","1963",3666.537,
"NOR","Norway","EVOPOP_T1","Population levels","1964","1964",3694.338,
"NOR","Norway","EVOPOP_T1","Population levels","1965","1965",3723.167,
"NOR","Norway","EVOPOP_T1","Population levels","1966","1966",3753.012,
"NOR","Norway","EVOPOP_T1","Population levels","1967","1967",3784.539,
"NOR","Norway","EVOPOP_T1","Population levels","1968","1968",3816.486,
"NOR","Norway","EVOPOP_T1","Population levels","1969","1969",3847.706,
"NOR","Norway","EVOPOP_T2","Population growth rates","1951","1951",0.9415867,
"NOR","Norway","EVOPOP_T2","Population growth rates","1952","1952",0.9668158,
"NOR","Norway","EVOPOP_T2","Population growth rates","1953","1953",0.9963531,
"NOR","Norway","EVOPOP_T2","Population growth rates","1954","1954",0.9923258,
"NOR","Norway","EVOPOP_T2","Population growth rates","1955","1955",1.000724,
"NOR","Norway","EVOPOP_T2","Population growth rates","1956","1956",0.9500293,
"NOR","Norway","EVOPOP_T2","Population growth rates","1957","1957",0.9002597,
"NOR","Norway","EVOPOP_T2","Population growth rates","1958","1958",0.8895068,
"NOR","Norway","EVOPOP_T2","Population growth rates","1959","1959",0.8474605,
"NOR","Norway","EVOPOP_T2","Population growth rates","1960","1960",0.7989919,
"NOR","Norway","EVOPOP_T2","Population growth rates","1961","1961",0.7975173,
"NOR","Norway","EVOPOP_T2","Population growth rates","1962","1962",0.8066098,
"NOR","Norway","EVOPOP_T2","Population growth rates","1963","1963",0.7590171,
"NOR","Norway","EVOPOP_T2","Population growth rates","1964","1964",0.7582359,
"NOR","Norway","EVOPOP_T2","Population growth rates","1965","1965",0.7803563,
"NOR","Norway","EVOPOP_T2","Population growth rates","1966","1966",0.8016025,
"NOR","Norway","EVOPOP_T2","Population growth rates","1967","1967",0.8400453,
"NOR","Norway","EVOPOP_T2","Population growth rates","1968","1968",0.8441451,
"NOR","Norway","EVOPOP_T2","Population growth rates","1969","1969",0.81803,
"NOR","Norway","EVOPOP_T4","Working age population","1956","1956",63.80705,
"NOR","Norway","EVOPOP_T4","Working age population","1957","1957",63.48025,
"NOR","Norway","EVOPOP_T4","Working age population","1958","1958",63.29078,
"NOR","Norway","EVOPOP_T4","Working age population","1959","1959",63.18898,
"NOR","Norway","EVOPOP_T4","Working age population","1960","1960",63.20781,
"NOR","Norway","EVOPOP_T4","Working age population","1961","1961",63.3195,
"NOR","Norway","EVOPOP_T4","Working age population","1962","1962",63.3141,
"NOR","Norway","EVOPOP_T4","Working age population","1963","1963",63.40333,
"NOR","Norway","EVOPOP_T4","Working age population","1964","1964",63.37304,
"NOR","Norway","EVOPOP_T4","Working age population","1965","1965",63.2823,
"NOR","Norway","EVOPOP_T4","Working age population","1966","1966",63.12283,
"NOR","Norway","EVOPOP_T4","Working age population","1967","1967",62.95905,
"NOR","Norway","EVOPOP_T4","Working age population","1968","1968",62.81749,
"NOR","Norway","EVOPOP_T4","Working age population","1969","1969",62.71098,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1960","1960",2.91,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1961","1961",2.94,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1962","1962",2.91,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1963","1963",2.93,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1964","1964",2.98,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1965","1965",2.94,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1966","1966",2.9,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1967","1967",2.81,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1968","1968",2.75,
"NOR","Norway","EVOPOP_T3","Total fertility rates","1969","1969",2.69,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1950","1950",24.24295,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1951","1951",24.6023,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1952","1952",24.91117,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1953","1953",25.20402,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1954","1954",25.4577,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1955","1955",25.65511,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1956","1956",25.91625,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1957","1957",26.1522,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1958","1958",26.20891,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1959","1959",26.12926,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1960","1960",25.92464,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1961","1961",25.60037,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1962","1962",25.24938,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1963","1963",24.99503,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1964","1964",24.84185,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1965","1965",24.75304,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1966","1966",24.7009,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1967","1967",24.65101,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1968","1968",24.58736,
"NOR","Norway","AGEING_T1A","Youth population (under the age of 15)","1969","1969",24.54702,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1950","1950",9.563916,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1951","1951",9.666519,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1952","1952",9.80207,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1953","1953",9.934773,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1954","1954",10.05078,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1955","1955",10.15746,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1956","1956",10.31014,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1957","1957",10.48235,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1958","1958",10.64829,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1959","1959",10.83037,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1960","1960",11.03148,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1961","1961",11.23961,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1962","1962",11.43034,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1963","1963",11.60549,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1964","1964",11.7782,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1965","1965",11.97154,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1966","1966",12.19062,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1967","1967",12.40105,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1968","1968",12.57873,
"NOR","Norway","AGEING_T1B","Elderly population (age 65 and over)","1969","1969",12.72773,
"NOR","Norway","CPI_T1","CPI: all items","1956","1956",3.804797,
"NOR","Norway","CPI_T1","CPI: all items","1957","1957",2.868526,
"NOR","Norway","CPI_T1","CPI: all items","1958","1958",5.034857,
"NOR","Norway","CPI_T1","CPI: all items","1959","1959",2.286136,
"NOR","Norway","CPI_T1","CPI: all items","1960","1960",0.3604903,
"NOR","Norway","CPI_T1","CPI: all items","1961","1961",2.155172,
"NOR","Norway","CPI_T1","CPI: all items","1962","1962",5.274261,
"NOR","Norway","CPI_T1","CPI: all items","1963","1963",2.47161,
"NOR","Norway","CPI_T1","CPI: all items","1964","1964",5.867014,
"NOR","Norway","CPI_T1","CPI: all items","1965","1965",4.187192,
"NOR","Norway","CPI_T1","CPI: all items","1966","1966",3.250591,
"NOR","Norway","CPI_T1","CPI: all items","1967","1967",4.579279,
"NOR","Norway","CPI_T1","CPI: all items","1968","1968",3.448276,
"NOR","Norway","CPI_T1","CPI: all items","1969","1969",2.962963,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1960","1960",6.1810209,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1961","1961",6.2835649,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1962","1962",6.435664,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1963","1963",6.5580465,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1964","1964",6.7466335,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1965","1965",6.8769801,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1966","1966",6.9093971,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1967","1967",6.9156866,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1968","1968",6.8867539,
"NOR","Norway","RTSCONV_T1","Purchasing power parities","1969","1969",6.8227664,
"NOR","Norway","RTSCONV_T2","Exchange rates","1960","1960",7.14286,
"NOR","Norway","RTSCONV_T2","Exchange rates","1961","1961",7.14286,
"NOR","Norway","RTSCONV_T2","Exchange rates","1962","1962",7.14286,
"NOR","Norway","RTSCONV_T2","Exchange rates","1963","1963",7.14286,
"NOR","Norway","RTSCONV_T2","Exchange rates","1964","1964",7.14286,
"NOR","Norway","RTSCONV_T2","Exchange rates","1965","1965",7.14286,
"NOR","Norway","RTSCONV_T2","Exchange rates","1966","1966",7.14286,
"NOR","Norway","RTSCONV_T2","Exchange rates","1967","1967",7.14286,
"NOR","Norway","RTSCONV_T2","Exchange rates","1968","1968",7.14286,
"NOR","Norway","RTSCONV_T2","Exchange rates","1969","1969",7.14286,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1956","1956",21.7284,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1957","1957",21.42857,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1958","1958",21,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1959","1959",20.25,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1960","1960",20,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1961","1961",19.41748,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1962","1962",18.89952,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1963","1963",18.09524,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1964","1964",17.68868,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1965","1965",16.86183,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1966","1966",16.1215,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1967","1967",15.59633,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1968","1968",14.70588,
"NOR","Norway","SELFEMPL_T1A","Self-employment rates: women","1969","1969",14,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1956","1956",29.10373,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1957","1957",29.00302,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1958","1958",28.78942,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1959","1959",28.68769,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1960","1960",27.9798,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1961","1961",27.32733,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1962","1962",26.8,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1963","1963",26.65331,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1964","1964",26.09562,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1965","1965",25.69444,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1966","1966",25.12315,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1967","1967",24.46184,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1968","1968",24.09402,
"NOR","Norway","SELFEMPL_T1B","Self-employment rates: men","1969","1969",23.4375,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1956","1956",27.11016,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1957","1957",26.73338,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1958","1958",26.53651,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1959","1959",26.10267,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1960","1960",25.66308,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1961","1961",25.01772,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1962","1962",24.47109,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1963","1963",24.11848,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1964","1964",23.59944,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1965","1965",22.92683,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1966","1966",22.45322,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1967","1967",21.8107,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1968","1968",21.25769,
"NOR","Norway","SELFEMPL_T1C","Self-employment rates: total","1969","1969",20.55631,
"NOR","Norway","HOURSWKD_T1","Average hours actually worked","1962","1962",1995,
"NOR","Norway","HOURSWKD_T1","Average hours actually worked","1963","1963",1986,
"NOR","Norway","HOURSWKD_T1","Average hours actually worked","1964","1964",1996,
"NOR","Norway","HOURSWKD_T1","Average hours actually worked","1965","1965",1951,
"NOR","Norway","HOURSWKD_T1","Average hours actually worked","1966","1966",1952,
"NOR","Norway","HOURSWKD_T1","Average hours actually worked","1967","1967",1936,
"NOR","Norway","HOURSWKD_T1","Average hours actually worked","1968","1968",1897,
"NOR","Norway","HOURSWKD_T1","Average hours actually worked","1969","1969",1849,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1960","1960",76,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1961","1961",76.2,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1962","1962",76.2,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1963","1963",75.7,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1964","1964",76.3,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1965","1965",76.7,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1966","1966",76.9,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1967","1967",77.1,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1968","1968",77,
"NOR","Norway","LIFEEXPY_T1A","Life expectancy at birth: women","1969","1969",76.9,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1960","1960",71.6,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1961","1961",71.4,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1962","1962",71.2,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1963","1963",71.1,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1964","1964",71.5,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1965","1965",71.3,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1966","1966",71.6,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1967","1967",71.5,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1968","1968",71.4,
"NOR","Norway","LIFEEXPY_T1B","Life expectancy at birth: men","1969","1969",71,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1960","1960",73.8,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1961","1961",73.8,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1962","1962",73.7,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1963","1963",73.4,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1964","1964",73.9,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1965","1965",74,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1966","1966",74.3,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1967","1967",74.3,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1968","1968",74.2,
"NOR","Norway","LIFEEXPY_T1C","Life expectancy at birth: total","1969","1969",74,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1960","1960",2.2387,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1961","1961",2.366,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1962","1962",2.5373,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1963","1963",2.6987,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1964","1964",2.7903,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1965","1965",2.7756,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1966","1966",3.1113,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1967","1967",3.1997,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1968","1968",3.3255,
"NOR","Norway","PPHLTHXP_T1A","Public expenditure on health","1969","1969",3.5808,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1960","1960",2.2387,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1961","1961",2.366,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1962","1962",2.5373,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1963","1963",2.6987,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1964","1964",2.7903,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1965","1965",2.7756,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1966","1966",3.1113,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1967","1967",3.1997,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1968","1968",3.3255,
"NOR","Norway","PPHLTHXP_T1C","Total expenditure on health","1969","1969",3.5808,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1960","1960",190.65,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1961","1961",198.74,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1962","1962",210.54,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1963","1963",212.84,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1964","1964",221.01,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1965","1965",228.88,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1966","1966",234.37,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1967","1967",242.55,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1968","1968",252.94,
"POL","Poland","AIRQTY_T1","CO2 emissions from fuel combustion","1969","1969",272.97,
"POL","Poland","DOCTOR_G1","Practising physicians","1960","1960",0.97,
"POL","Poland","DOCTOR_G1","Practising physicians","1961","1961",1.03,
"POL","Poland","DOCTOR_G1","Practising physicians","1962","1962",1.07,
"POL","Poland","DOCTOR_G1","Practising physicians","1963","1963",1.15,
"POL","Poland","DOCTOR_G1","Practising physicians","1964","1964",1.21,
"POL","Poland","DOCTOR_G1","Practising physicians","1965","1965",1.23,
"POL","Poland","DOCTOR_G1","Practising physicians","1966","1966",1.28,
"POL","Poland","DOCTOR_G1","Practising physicians","1967","1967",1.32,
"POL","Poland","DOCTOR_G1","Practising physicians","1968","1968",1.35,
"POL","Poland","DOCTOR_G1","Practising physicians","1969","1969",1.38,
"POL","Poland","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1961","1961",6.3,
"POL","Poland","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1962","1962",6.1,
"POL","Poland","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1963","1963",6.2,
"POL","Poland","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1964","1964",6.2,
"POL","Poland","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1965","1965",6.4,
"POL","Poland","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1966","1966",6.6,
"POL","Poland","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1967","1967",6.9,
"POL","Poland","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1968","1968",7.4,
"POL","Poland","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","1969","1969",7.7,
"POL","Poland","SUICID_G1","Suicide rates","1960","1960",9.9,
"POL","Poland","SUICID_G1","Suicide rates","1961","1961",10.6,
"POL","Poland","SUICID_G1","Suicide rates","1962","1962",11.3,
"POL","Poland","SUICID_G1","Suicide rates","1963","1963",10.3,
"POL","Poland","SUICID_G1","Suicide rates","1964","1964",10.6,
"POL","Poland","SUICID_G1","Suicide rates","1965","1965",11,
"POL","Poland","SUICID_G1","Suicide rates","1966","1966",11.9,
"POL","Poland","SUICID_G1","Suicide rates","1967","1967",12,
"POL","Poland","SUICID_G1","Suicide rates","1968","1968",12.5,
"POL","Poland","SUICID_G1","Suicide rates","1969","1969",12.9,
"POL","Poland","INFMORTY_G2","Infant mortality","1960","1960",56.1,
"POL","Poland","INFMORTY_G2","Infant mortality","1961","1961",54.1,
"POL","Poland","INFMORTY_G2","Infant mortality","1962","1962",54.8,
"POL","Poland","INFMORTY_G2","Infant mortality","1963","1963",50.5,
"POL","Poland","INFMORTY_G2","Infant mortality","1964","1964",49.5,
"POL","Poland","INFMORTY_G2","Infant mortality","1965","1965",41.6,
"POL","Poland","INFMORTY_G2","Infant mortality","1966","1966",38.8,
"POL","Poland","INFMORTY_G2","Infant mortality","1967","1967",38,
"POL","Poland","INFMORTY_G2","Infant mortality","1968","1968",36.3,
"POL","Poland","INFMORTY_G2","Infant mortality","1969","1969",37.4,
"POL","Poland","EVOPOP_T1","Population levels","1950","1950",24824.01,
"POL","Poland","EVOPOP_T1","Population levels","1951","1951",25271,
"POL","Poland","EVOPOP_T1","Population levels","1952","1952",25753,
"POL","Poland","EVOPOP_T1","Population levels","1953","1953",26255,
"POL","Poland","EVOPOP_T1","Population levels","1954","1954",26761.5,
"POL","Poland","EVOPOP_T1","Population levels","1955","1955",27281,
"POL","Poland","EVOPOP_T1","Population levels","1956","1956",27815,
"POL","Poland","EVOPOP_T1","Population levels","1957","1957",28310,
"POL","Poland","EVOPOP_T1","Population levels","1958","1958",28770,
"POL","Poland","EVOPOP_T1","Population levels","1959","1959",29239.95,
"POL","Poland","EVOPOP_T1","Population levels","1960","1960",29561.3,
"POL","Poland","EVOPOP_T1","Population levels","1961","1961",29965.3,
"POL","Poland","EVOPOP_T1","Population levels","1962","1962",30323.9,
"POL","Poland","EVOPOP_T1","Population levels","1963","1963",30690.9,
"POL","Poland","EVOPOP_T1","Population levels","1964","1964",31161.2,
"POL","Poland","EVOPOP_T1","Population levels","1965","1965",31495.9,
"POL","Poland","EVOPOP_T1","Population levels","1966","1966",31698,
"POL","Poland","EVOPOP_T1","Population levels","1967","1967",31943.9,
"POL","Poland","EVOPOP_T1","Population levels","1968","1968",32304.8,
"POL","Poland","EVOPOP_T1","Population levels","1969","1969",32555.1,
"POL","Poland","EVOPOP_T2","Population growth rates","1951","1951",1.800623,
"POL","Poland","EVOPOP_T2","Population growth rates","1952","1952",1.907325,
"POL","Poland","EVOPOP_T2","Population growth rates","1953","1953",1.949287,
"POL","Poland","EVOPOP_T2","Population growth rates","1954","1954",1.929156,
"POL","Poland","EVOPOP_T2","Population growth rates","1955","1955",1.941221,
"POL","Poland","EVOPOP_T2","Population growth rates","1956","1956",1.957406,
"POL","Poland","EVOPOP_T2","Population growth rates","1957","1957",1.779615,
"POL","Poland","EVOPOP_T2","Population growth rates","1958","1958",1.624868,
"POL","Poland","EVOPOP_T2","Population growth rates","1959","1959",1.633472,
"POL","Poland","EVOPOP_T2","Population growth rates","1960","1960",1.09901,
"POL","Poland","EVOPOP_T2","Population growth rates","1961","1961",1.366652,
"POL","Poland","EVOPOP_T2","Population growth rates","1962","1962",1.196718,
"POL","Poland","EVOPOP_T2","Population growth rates","1963","1963",1.210266,
"POL","Poland","EVOPOP_T2","Population growth rates","1964","1964",1.532376,
"POL","Poland","EVOPOP_T2","Population growth rates","1965","1965",1.074092,
"POL","Poland","EVOPOP_T2","Population growth rates","1966","1966",0.6416708,
"POL","Poland","EVOPOP_T2","Population growth rates","1967","1967",0.7757587,
"POL","Poland","EVOPOP_T2","Population growth rates","1968","1968",1.129793,
"POL","Poland","EVOPOP_T2","Population growth rates","1969","1969",0.7748075,
"POL","Poland","EVOPOP_T4","Working age population","1955","1955",63.57172,
"POL","Poland","EVOPOP_T4","Working age population","1956","1956",62.95884,
"POL","Poland","EVOPOP_T4","Working age population","1957","1957",62.38785,
"POL","Poland","EVOPOP_T4","Working age population","1958","1958",61.77963,
"POL","Poland","EVOPOP_T4","Working age population","1959","1959",61.22093,
"POL","Poland","EVOPOP_T4","Working age population","1960","1960",60.76249,
"POL","Poland","EVOPOP_T4","Working age population","1961","1961",60.55398,
"POL","Poland","EVOPOP_T4","Working age population","1962","1962",60.74726,
"POL","Poland","EVOPOP_T4","Working age population","1963","1963",61.1189,
